id;estado;cidade;bairro;endereco;preco;avaliacao;desconto;descricao;modalidade;link;financiamento;FGTS;imagem;pdf
id;estado;cidade;bairro;endereco;preco;avaliacao;desconto;descricao;modalidade;link;financiamento;FGTS;https://venda-imoveis.caixa.gov.br/fotos/Fid21.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/id.pdf
8787702417550;PB;JOAO PESSOA;MUCUMAGRO;RUA ROSA MISTICA, N. 158, Apto 104, .;71.654,14;125.000,00;42.68;Apartamento, 0.00 de �rea total, 56.10 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702417550;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770241755021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787702417550.pdf
8787702510886;PB;JOAO PESSOA;MUCUMAGRO;RUA PATATIVA DO ASSARE, N. 160, Apto 203, 1� ANDAR. BL A. VG;71.133,14;124.091,12;42.68;Apartamento, 0.00 de �rea total, 44.55 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licita��o Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702510886;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770251088621.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787702510886.pdf
8787703384884;PB;JOAO PESSOA;MUCUMAGRO;RUA DOMINGOS JOSE DA PAIXAO, N. 1460, Apto 401, BLE;68.341,10;119.220,44;42.68;Apartamento, 0.00 de �rea total, 46.30 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licita��o Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703384884;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770338488421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787703384884.pdf
8787703837773;PB;JOAO PESSOA;MUCUMAGRO;RUA ESCRITOR PATATIVA DO ASSARE, N. 100, Apto 201, BL C;67.068,27;117.000,00;42.68;Apartamento, 0.00 de �rea total, 44.55 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703837773;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770383777321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787703837773.pdf
8787706597510;PB;JOAO PESSOA;MUCUMAGRO;RUA TELEGRAFISTA CHATEAUBRIAND BRASIL FILHO, N. 820, Apto 108, LT 509  QD 102  BL B;68.787,97;120.000,00;42.68;Apartamento, 0.00 de �rea total, 48.02 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706597510;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770659751021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787706597510.pdf
8787707441408;PB;JOAO PESSOA;MUCUMAGRO;RUA DOMINGOS JOSE DA PAIXAO, N. 1460, Apto 102, BL E;68.214,74;119.000,00;42.68;Apartamento, 0.00 de �rea total, 46.30 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707441408;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770744140821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787707441408.pdf
8787708119062;PB;JOAO PESSOA;MUCUMAGRO;RUA CHATEAUBRIAND BRASIL FILHO, N. 820, Apto 101, BL C;70.507,67;123.000,00;42.68;Apartamento, 0.00 de �rea total, 48.02 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708119062;Não;Não;https://venda-imoveis.caixa.gov.br/fotos/F878770811906221.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787708119062.pdf
8787713608130;PB;JOAO PESSOA;MUCUMAGRO;RUA TELEGRAFISTA CHATEAUBRIAND BRASIL FILHO, N. 820, Apto 208, BL A PAV 1;71.654,14;125.000,00;42.68;Apartamento, 0.00 de �rea total, 48.02 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713608130;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878771360813021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787713608130.pdf
8787715687682;PB;JOAO PESSOA;MUCUMAGRO;RUA MARIA LIVIA ALVES COELHO, N. 440, Apto 402, .;65.520,54;114.300,00;42.68;Apartamento, 0.00 de �rea total, 39.69 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715687682;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878771568768221.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787715687682.pdf
8444402067399;PB;JOAO PESSOA;JOAO PAULO II;RUA FRANCISCO TITO DA SILVA, N. 321, Apto 202, 1� ANDAR;65.348,57;114.000,00;42.68;Apartamento, 0.00 de �rea total, 41.83 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402067399;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440206739921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444402067399.pdf
8444400748909;PB;JOAO PESSOA;GRAMAME;RUA LUIZ AURELIANO DA SILVA, N. 105, Apto 102, .;66.777,07;116.492,00;42.68;Apartamento, 0.00 de �rea total, 42.78 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licita��o Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400748909;Não;Não;https://venda-imoveis.caixa.gov.br/fotos/F844440074890921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444400748909.pdf
8444402069278;PB;JOAO PESSOA;GRAMAME;RUA ALUISIO DE MOURA, N. 100, Apto 204, .;66.208,42;115.500,00;42.68;Apartamento, 0.00 de �rea total, 48.38 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402069278;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440206927821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444402069278.pdf
8444403650101;PB;JOAO PESSOA;GRAMAME;RUA LUIZ BASTOS DA COSTA, N. 47, Apto 102, .;69.934,44;122.000,00;42.68;Apartamento, 0.00 de �rea total, 52.19 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403650101;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440365010121.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444403650101.pdf
8444404406468;PB;JOAO PESSOA;GRAMAME;RUA GERALDO HIBERTO DA COSTA, N. 73, CS 102;67.068,27;117.000,00;42.68;Casa, 0.00 de �rea total, 53.62 de �rea privativa, 125.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404406468;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440440646821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444404406468.pdf
8444404733744;PB;JOAO PESSOA;GRAMAME;RUA  PROFESSORA SEVERINA RAMOS DE AZEVEDO, N. 135, Apto 104, .;67.641,51;118.000,00;42.68;Apartamento, 0.00 de �rea total, 46.61 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404733744;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440473374421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444404733744.pdf
8444404813799;PB;JOAO PESSOA;GRAMAME;RUA ENGENHEIRO DIOMAR VIEIRA DE MELO, N. 42, Apto 201, .;65.921,81;115.000,00;42.68;Apartamento, 0.00 de �rea total, 45.76 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404813799;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440481379921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444404813799.pdf
8444406192198;PB;JOAO PESSOA;GRAMAME;RUA ADAUTO FRANCISCO DA SILVA, N. 485, Apto 202, .;68.787,97;120.000,00;42.68;Apartamento, 0.00 de �rea total, 47.66 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406192198;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440619219821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444406192198.pdf
8444406345962;PB;JOAO PESSOA;GRAMAME;RUA FUNC PUB PAULO ANTONIO BASTOS PORTEL, N. 684, Apto 104, .;67.068,27;117.000,00;42.68;Apartamento, 0.00 de �rea total, 49.14 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406345962;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440634596221.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444406345962.pdf
8444407572300;PB;JOAO PESSOA;GRAMAME;RUA ANTONIO SALES, N. 173, Apto 203, .;68.787,97;120.000,00;42.68;Apartamento, 0.00 de �rea total, 46.70 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407572300;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440757230021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444407572300.pdf
8444408586754;PB;JOAO PESSOA;GRAMAME;RUA ANTONIO CARNEIRO DE PAIVA, N. 180, Apto 306, 2 ANDAR, BL B;71.654,14;125.000,00;42.68;Apartamento, 0.00 de �rea total, 57.87 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408586754;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440858675421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444408586754.pdf
8444416055886;PB;JOAO PESSOA;GRAMAME;RUA ANTONIO GOMES DE CARVALHO, N. 160, Apto 101, .;71.080,90;124.000,00;42.68;Apartamento, 0.00 de �rea total, 50.65 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416055886;Não;Não;https://venda-imoveis.caixa.gov.br/fotos/F844441605588621.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444416055886.pdf
8444419508121;PB;JOAO PESSOA;GRAMAME;RUA FRANCISCO MEDEIROS E SILVA, N. 114, Apto 302,;71.654,14;125.000,00;42.68;Apartamento, 0.00 de �rea total, 51.76 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licita��o Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419508121;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441950812121.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444419508121.pdf
8444420959816;PB;JOAO PESSOA;GRAMAME;RUA ADAUTO FRANCISCO DA SILVA, N. 385, Apto 202, .;67.240,24;117.300,00;42.68;Apartamento, 0.00 de �rea total, 43.50 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420959816;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442095981621.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444420959816.pdf
8444420975803;PB;JOAO PESSOA;GRAMAME;RUA PEDRO MONTENEGRO DE OLIVEIRA, N. 120, Apto 101, TERREO;65.921,81;115.000,00;42.68;Apartamento, 0.00 de �rea total, 42.37 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420975803;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442097580321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444420975803.pdf
8444421174642;PB;JOAO PESSOA;GRAMAME;R FRANCISCO MEDEIROS E SILVA, N. 174, Apto 403, .;67.068,27;117.000,00;42.68;Apartamento, 0.00 de �rea total, 50.05 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421174642;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442117464221.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444421174642.pdf
8444423085388;PB;JOAO PESSOA;GRAMAME;RUA JOSINALDO FLORENCIO DA SILVA, N. 179, Apto 407, BLOCO A;71.654,14;125.000,00;42.68;Apartamento, 0.00 de �rea total, 42.82 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423085388;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442308538821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444423085388.pdf
8444423183975;PB;JOAO PESSOA;GRAMAME;RUA PROFESSORA ALICE MENDES DA NOBREGA, N. 88, Apto 203, PAV 1;68.787,97;120.000,00;42.68;Apartamento, 0.00 de �rea total, 38.12 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423183975;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442318397521.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444423183975.pdf
8444423284399;PB;JOAO PESSOA;GRAMAME;RUA JOSINALDO FLORENCIO DA SILVA, N. 179, Apto 401, BL D;69.934,44;122.000,00;42.68;Apartamento, 0.00 de �rea total, 42.82 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423284399;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442328439921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444423284399.pdf
8444423587367;PB;JOAO PESSOA;GRAMAME;RUA MARIA DO CARMO MAIA DE ALBUQUERQUE, N. 235, Apto 401, 3 ANDAR;68.787,97;120.000,00;42.68;Apartamento, 0.00 de �rea total, 38.14 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423587367;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442358736721.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444423587367.pdf
8444424026024;PB;JOAO PESSOA;GRAMAME;RUA IRENE MARIA DE MACEDO SANTOS, N. 127, Apto 204, LT 276 QD 70;67.068,27;117.000,00;42.68;Apartamento, 0.00 de �rea total, 44.74 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424026024;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442402602421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444424026024.pdf
8444424561531;PB;JOAO PESSOA;GRAMAME;RUA ECONOMISTA CLODOALDO PINHEIRO DE ARAUJO, N. 315, Apto 105, TERREO;65.921,81;115.000,00;42.68;Apartamento, 0.00 de �rea total, 38.52 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424561531;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442456153121.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444424561531.pdf
8444424601894;PB;JOAO PESSOA;GRAMAME;RUA PROFESSORA MARIA IGNES PEREGRINO, N. 145, Apto 402, 3 ANDAR;67.641,51;118.000,00;42.68;Apartamento, 0.00 de �rea total, 52.11 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424601894;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442460189421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444424601894.pdf
8444425154301;PB;JOAO PESSOA;GRAMAME;RUA AILTON MEDEIROS DE MORAIS, N. 221, Apto 101, N 221;68.214,74;119.000,00;42.68;Apartamento, 0.00 de �rea total, 46.38 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425154301;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442515430121.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444425154301.pdf
8444425327060;PB;JOAO PESSOA;GRAMAME;RUA JOSINALDO FLORENCIO DA SILVA, N. 103, Apto 203, 1 ANDAR BLOCO B;69.934,44;122.000,00;42.68;Apartamento, 0.00 de �rea total, 42.96 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425327060;Não;Não;https://venda-imoveis.caixa.gov.br/fotos/F844442532706021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444425327060.pdf
8444425359248;PB;JOAO PESSOA;GRAMAME;RUA JOSINALDO FLORENCIO DA SILVA, N. 103, Apto 302, BL A;68.787,97;120.000,00;42.68;Apartamento, 0.00 de �rea total, 42.82 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425359248;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442535924821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444425359248.pdf
8444425703437;PB;JOAO PESSOA;GRAMAME;RUA MANOEL FELISBERTO DA SILVA, N. 361, Apto 401, 3 ANDAR, BL D;67.641,51;118.000,00;42.68;Apartamento, 0.00 de �rea total, 48.09 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425703437;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442570343721.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444425703437.pdf
8444426131917;PB;JOAO PESSOA;GRAMAME;RUA DOUTOR GILBERTO MORAIS VIEIRA, N. 75, Apto 106, N 75;71.654,14;125.000,00;42.68;Apartamento, 0.00 de �rea total, 47.50 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426131917;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442613191721.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444426131917.pdf
8444426151322;PB;JOAO PESSOA;GRAMAME;RUA DOUTOR AUGUSTO DE ALMEIDA FILHO, N. 120, Apto 308, BL A;68.787,97;120.000,00;42.68;Apartamento, 0.00 de �rea total, 40.05 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426151322;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442615132221.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444426151322.pdf
8444426208090;PB;JOAO PESSOA;GRAMAME;RUA DOUTOR AUGUSTO DE ALMEIDA FILHO, N. 120, Apto 310, BL  B .;67.641,51;118.000,00;42.68;Apartamento, 0.00 de �rea total, 40.05 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426208090;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442620809021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444426208090.pdf
8444426406797;PB;JOAO PESSOA;GRAMAME;RUA APOSENTADA CLOTILDES MARIA DA CONCEICAO, N. 131, Apto 302, 2� ANDAR;69.074,59;120.500,00;42.68;Apartamento, 0.00 de �rea total, 48.60 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Licita��o Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426406797;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442640679721.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444426406797.pdf
8444426601638;PB;JOAO PESSOA;GRAMAME;RUA DR AUGUSTO DE ALMEIDA FILHO, N. 120, Apto 304, 2 ANDAR, BL C;67.473,67;117.707,22;42.68;Apartamento, 0.00 de �rea total, 41.31 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426601638;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442660163821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444426601638.pdf
